NQUEST,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA11,YTA12,YTA2,YTA3,YTA31,YTA32,YTA4,YTA5,YM,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4,CLY,CLY2
872750,33664.240124,3500,3500,0,24000,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,6164.2401244,6000,0,6000,164.24012443,164.24012443,0,0,0,6,3
872781,44515.935183,38000,38000,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,0,0,15.935183296,0,0,0,15.935183296,15.935183296,0,0,0,8,4
872795,14650,0,0,0,11650,3250,3250,0,8400,0,0,0,0,0,0,0,0,8400,0,3000,3000,0,3000,0,0,0,0,0,2,1
872919,13522.395481,0,0,0,8710,8710,8710,0,0,0,0,0,0,0,0,0,0,0,0,4812.3954811,4800,0,4800,12.395481089,12.395481089,0,0,0,2,1
872924,2.788983245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.788983245,0,0,0,2.788983245,2.788983245,0,0,0,1,1
873023,21994.562236,18800,18200,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3194.5622362,3000,0,3000,194.56223623,109.8170902,84.745146035,0,0,4,2
873042,23000,0,0,0,20000,10400,10400,0,9600,0,0,0,0,0,0,0,0,9600,0,3000,3000,0,3000,0,0,0,0,0,4,2
873048,42208.944916,24500,24500,0,11895,11895,11895,0,0,0,0,0,0,0,0,0,0,0,0,5813.9449162,5800,0,5800,13.944916225,13.944916225,0,0,0,8,4
873052,32807.747176,15000,15000,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,4807.7471757,4800,0,4800,7.7471756805,7.7471756805,0,0,0,6,3
873166,48442.113647,0,0,0,2400,0,0,0,2400,0,0,0,0,0,0,0,2400,0,40000,6042.113647,6000,0,6000,42.113646999,42.113646999,0,0,0,8,4
873674,29561.140224,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,6161.1402241,6000,0,6000,161.1402241,161.1402241,0,0,0,6,3
873788,46467.642623,19000,19000,0,12467,12467,12467,0,0,0,0,0,0,0,0,0,0,0,15000,0.6426225036,0,0,0,0.6426225036,0.6426225036,0,0,0,8,4
874134,400,0,0,0,400,0,0,0,400,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,1,1
874152,23169.296611,0,0,0,18600,18600,18600,0,0,0,0,0,0,0,0,0,0,0,0,4569.2966108,4560,0,4560,9.2966108166,9.2966108166,0,0,0,4,2
874157,11400,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,1,1
874163,25390,0,0,0,21190,21190,21190,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,4200,0,0,0,0,0,5,3
874168,16881,0,0,0,10881,10881,10881,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0,3,2
874213,24302.63404,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,4802.6340397,4800,0,4800,2.6340397314,2.6340397314,0,0,0,5,3
874225,21100.309887,0,0,0,2600,2600,2600,0,0,0,0,0,0,0,0,0,0,0,0,18500.309887,18500,500,18000,0.3098870272,0.3098870272,0,0,0,4,2
874274,19803.09887,0,0,0,13800,13800,13800,0,0,0,0,0,0,0,0,0,0,0,0,6003.0988703,6000,0,6000,3.0988702722,3.0988702722,0,0,0,3,2
874278,15003.09887,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0988702722,0,0,0,3.0988702722,3.0988702722,0,0,0,2,1
874294,22560,0,0,0,16560,16560,16560,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0,4,2
874323,39385.932216,0,0,0,32000,32000,32000,0,0,0,0,0,0,0,0,0,0,0,0,7385.9322163,7200,0,7200,185.93221633,185.93221633,0,0,0,7,4
874325,68362.603787,20000,20000,0,30951,28951,28951,0,2000,0,0,0,0,0,0,0,2000,0,12000,5411.6037869,8400,0,8400,-2988.396213,61.977405444,0,0,3050.3736186,9,5
874330,59016.887008,31415.254237,31415.25,0,16724.745763,15640,15640,0,1084.7457627,1084.7457627,1084.7457627,0,0,0,0,0,0,0,0,10876.887008,10800,0,10800,76.887008441,21.692091905,0,55.194916536,0,9,5
874350,32653.09887,19000,19000,0,13650,13650,13650,0,0,0,0,0,0,0,0,0,0,0,0,3.0988702722,0,0,0,3.0988702722,3.0988702722,0,0,0,6,3
874375,23993.567274,6500,6500,0,-500,0,0,0,-500,0,0,0,0,-1500,0,1500,1000,0,0,17993.567274,16200,4200,12000,1793.5672745,307.60786957,0,1485.9594049,0,5,3
874392,60068.306351,0,0,0,52000,52000,52000,0,0,0,0,0,0,0,0,0,0,0,0,8068.3063515,8400,0,8400,-331.6936485,45.11721025,0,0,376.81085877,9,5
874515,54694.392676,33400,33000,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21294.392676,21000,0,21000,294.39267586,294.39267586,0,0,0,9,5
874593,27202.788983,17740.68,17740.68,0,2259.32,0,0,0,2259.32,2259.32,2259.32,0,0,0,0,0,0,0,0,7202.7889832,7200,0,7200,2.788983245,2.788983245,0,0,0,5,3
874607,16804.648305,16800,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6483054083,0,0,0,4.6483054083,4.6483054083,0,0,0,3,2
874612,20403.09887,0,0,0,14400,14400,14400,0,0,0,0,0,0,0,0,0,0,0,0,6003.0988703,6000,0,6000,3.0988702722,3.0988702722,0,0,0,4,2
874631,32958.032489,0,0,0,26910,26910,26910,0,0,0,0,0,0,0,0,0,0,0,0,6048.0324892,6000,0,6000,48.032489219,48.032489219,0,0,0,6,3
874670,26902.788983,20000,20000,0,6900,6000,6000,0,900,900,900,0,0,0,0,0,0,0,0,2.788983245,0,0,0,2.788983245,2.788983245,0,0,0,5,3
874704,16799.124922,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,0,0,5099.1249218,4800,0,4800,299.12492176,181.648785,0,117.47613677,0,3,2
874756,43449.013623,0,0,0,1200,0,0,0,1200,0,0,0,0,0,0,0,1200,0,32800,9449.0136234,9407.9338401,0,9407.9338401,41.079783372,8.2120062214,0,32.867777151,0,8,4
874961,69453.139236,25000,25000,0,24531,24531,24531,0,0,0,0,0,0,0,0,0,0,0,0,19922.139236,19500,9900,9600,422.13923628,27.88983245,0,394.24940383,0,9,5
875011,36399.567318,15000,15000,0,13520,13520,13520,0,0,0,0,0,0,0,0,0,0,0,0,7879.5673178,7200,0,7200,679.56731776,68.175145989,0,611.39217177,0,7,4
875017,29504.05486,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,0,0,4804.0548598,4800,0,4800,4.0548597798,0.5137693531,0,3.5410904267,0,6,3
875020,34601.560842,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,8601.5608418,8400,0,8400,201.56084177,154.94351361,46.617328155,0,0,7,4
875027,25446.483054,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,0,0,7246.4830541,7200,0,7200,46.483054083,46.483054083,0,0,0,5,3
875028,21509.296611,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,0,0,7209.2966108,7200,0,7200,9.2966108166,9.2966108166,0,0,0,4,2
875088,30501.775707,14200,13500,700,16290,16290,16290,0,0,0,0,0,0,0,0,0,0,0,0,11.775707034,0,0,0,11.775707034,11.775707034,0,0,0,6,3
875095,47067.634523,35700,35700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11367.634523,11400,0,11400,-32.36547737,15.184464334,0,0,47.549941702,8,4
875096,49617.043786,29155.555556,29155.56,0,6044.4444444,0,0,0,6044.4444444,6044.4444444,6044.4444444,0,0,0,0,0,0,0,0,14417.043786,14400,0,14400,17.043786497,17.043786497,0,0,0,8,4
875126,40843.384184,33600,33600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7243.3841838,7200,0,7200,43.384183811,43.384183811,0,0,0,7,4
875139,39591.259516,33500,33500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6091.2595156,7200,0,7200,-1108.740484,21.692091905,0,0,1130.4325763,7,4
875154,21030.988703,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,5430.9887027,5400,0,5400,30.988702722,30.988702722,0,0,0,4,2
875206,31049.148595,0,0,0,25500,26000,26000,0,-500,0,0,0,0,-500,0,500,0,0,0,5549.1485953,5400,0,5400,149.14859528,9.2966108166,139.85198447,0,0,6,3
875211,15009.296611,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3009.2966108,3000,0,3000,9.2966108166,9.2966108166,0,0,0,2,1
875214,49975.048572,46500,46500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3475.0485722,4800,0,4800,-1324.951428,15.494351361,0,59.137410574,1399.5831897,8,4
875221,19807.747176,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4807.7471757,4800,0,4800,7.7471756805,7.7471756805,0,0,0,3,2
875280,33770.437865,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9770.437865,9600,0,9600,170.43786497,170.43786497,0,0,0,6,3
875336,19292.966108,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,3692.9661082,3600,0,3600,92.966108166,92.966108166,0,0,0,3,2
875426,42561.680464,0,0,0,28020,28020,28020,0,0,0,0,0,0,0,0,0,0,0,0,14541.680464,14541.680464,0,14541.680464,0,0,0,0,0,8,4
875514,19995.78984,18500,18200,300,-3000,0,0,0,-3000,0,0,0,0,-3000,0,3000,0,0,0,4495.7898396,4200,0,4200,295.78983958,47.412715165,0,248.37712441,0,3,2
875523,20980.619774,0,0,0,13780,13780,13780,0,0,0,0,0,0,0,0,0,0,0,0,7200.6197741,7200,0,7200,0.6197740544,0.6197740544,0,0,0,4,2
875528,28573.878535,0,0,0,18915,18915,18915,0,0,0,0,0,0,0,0,0,0,0,0,9658.8785352,9600,0,9600,58.878535172,58.878535172,0,0,0,6,3
875542,20294.39293,13000,13000,0,1700,0,0,0,1700,1700,0,1700,0,0,0,0,0,0,0,5594.3929304,7200,0,7200,-1605.60707,9.2966108166,0,0,1614.9036804,4,2
875557,18392.531613,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6392.5316126,6000,0,6000,392.53161261,15.494351361,0,377.03726125,0,3,2
875562,43544.79359,0,0,0,32640,32640,32640,0,0,0,0,0,0,0,0,0,0,0,0,10904.79359,10800,0,10800,104.79359028,92.966108166,0,11.827482115,0,8,4
875577,25209.296611,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,9609.2966108,9600,0,9600,9.2966108166,9.2966108166,0,0,0,5,3
875582,7205.1090609,0,0,0,7200,7200,7200,0,0,0,0,0,0,0,0,0,0,0,0,5.1090608962,0,0,0,5.1090608962,5.1090608962,0,0,0,1,1
875585,54503.689287,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,7503.6892867,7200,0,7200,303.68928668,303.68928668,0,0,0,9,5
875635,58626.517741,51000,50000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7626.5177405,7200,0,7200,426.51774054,6.1977405444,0,420.32,0,9,5
875654,23949.296611,0,0,0,16740,16740,16740,0,0,0,0,0,0,0,0,0,0,0,0,7209.2966108,7200,0,7200,9.2966108166,9.2966108166,0,0,0,4,2
875686,26407.747176,0,0,0,20400,23400,23400,0,-3000,0,0,0,0,-3000,0,3000,0,0,0,6007.7471757,6000,0,6000,7.7471756805,7.7471756805,0,0,0,5,3
875851,7400,0,0,0,5000,0,0,0,5000,5000,0,5000,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,1,1
875855,53959.227773,14000,14000,0,2200,0,0,0,2200,0,0,0,0,0,0,0,2200,0,10000,27759.227773,27800,0,27800,-40.7722266,13.057896083,0,0,53.830122681,9,5
875909,38543.09887,0,0,0,20540,20540,20540,0,0,0,0,0,0,0,0,0,0,0,0,18003.09887,18000,0,18000,3.0988702722,3.0988702722,0,0,0,7,4
875920,18006.197741,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1977405444,0,0,0,6.1977405444,6.1977405444,0,0,0,3,2
875967,12050.929661,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,0,0,3600.9296611,3600,0,3600,0.9296610817,0.9296610817,0,0,0,2,1
875969,23408.416042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,5408.416042,5400,0,5400,8.4160420092,8.4160420092,0,0,0,4,2
875977,36466.746774,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,5466.7467739,5400,0,5400,66.746773859,15.494351361,0,51.252422498,0,7,4
876018,8785.4943514,0,0,0,6370,6370,6370,0,0,0,0,0,0,0,0,0,0,0,0,2415.4943514,2400,0,2400,15.494351361,15.494351361,0,0,0,1,1
876020,35621.692092,0,0,0,33200,32000,32000,0,1200,1200,0,1200,0,0,0,0,0,0,0,2421.6920919,2400,0,2400,21.692091905,21.692091905,0,0,0,7,4
876069,18850,18850,18850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
876079,27229.636726,7000,7000,0,2000,0,0,0,2000,0,0,0,0,0,0,0,2000,0,12000,6229.6367262,6000,0,6000,229.63672617,15.494351361,0,214.1423748,0,5,3
876093,53157.747176,21000,21000,0,17550,17550,17550,0,0,0,0,0,0,0,0,0,0,0,0,14607.747176,14600,2000,12600,7.7471756805,7.7471756805,0,0,0,9,5
876115,42379.930658,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6379.9306581,6000,0,6000,379.93065812,379.93065812,0,0,0,8,4
876125,34840.551467,18000,18000,0,9600,9600,9600,0,0,0,0,0,0,0,0,0,0,0,0,7240.5514666,7200,0,7200,40.551466551,40.551466551,0,0,0,7,4
876127,33452.135393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,8452.1353927,8400,0,8400,52.135392737,52.135392737,0,0,0,6,3
876218,7442.5077331,0,0,0,7440,7440,7440,0,0,0,0,0,0,0,0,0,0,0,0,2.5077330892,0,0,0,2.5077330892,2.5077330892,0,0,0,1,1
876272,46623.520557,41450,41450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5173.5205565,6000,0,6000,-826.4794435,15.494351361,0,55.194916536,897.16871135,8,4
876314,24291.113797,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,0,0,6091.1137966,6000,0,6000,91.113796644,44.496468489,46.617328155,0,0,5,3
876391,21456.197741,0,0,0,21450,21450,21450,0,0,0,0,0,0,0,0,0,0,0,0,6.1977405444,0,0,0,6.1977405444,6.1977405444,0,0,0,4,2
876542,24043.09887,0,0,0,19240,19240,19240,0,0,0,0,0,0,0,0,0,0,0,0,4803.0988703,4800,0,4800,3.0988702722,3.0988702722,0,0,0,5,3
876651,20300,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0,4,2
876666,18003.09887,0,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,6003.0988703,6000,0,6000,3.0988702722,3.0988702722,0,0,0,3,2
876694,60513.401173,41700,40500,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18813.401173,18500,6400,12100,313.40117291,30.988702722,0,282.41247019,0,9,5
876729,30802.788983,27200,26000,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602.7889832,3600,0,3600,2.788983245,2.788983245,0,0,0,6,3
876820,17734.087573,16500,16500,0,1200,0,0,0,1200,1200,1200,0,0,0,0,0,0,0,0,34.087572994,0,0,0,34.087572994,34.087572994,0,0,0,3,2
876833,9490,0,0,0,6890,6890,6890,0,0,0,0,0,0,0,0,0,0,0,0,2600,2600,0,2600,0,0,0,0,0,1,1
877064,42181.182764,0,0,0,36800,46800,46800,0,-10000,0,0,0,0,-10000,0,10000,0,0,0,5381.1827638,4800,0,4800,581.18276377,55.78276377,0,525.4,0,8,4
877083,31292.966108,0,0,0,21600,21600,21600,0,0,0,0,0,0,0,0,0,0,0,0,9692.9661082,9600,0,9600,92.966108166,92.966108166,0,0,0,6,3
877138,57881.966015,45670,44400,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12211.966015,12000,0,12000,211.96601481,34.553783083,0,177.41223172,0,9,5
877267,26623.954811,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,9723.9548109,9600,0,9600,123.95481089,123.95481089,0,0,0,5,3
877285,62004.889832,26000,26000,0,26377,26377,26377,0,0,0,0,0,0,0,0,0,0,0,0,9627.8898324,9600,0,9600,27.88983245,27.88983245,0,0,0,9,5
877407,8822.4790962,0,0,0,5820,3770,3770,0,2050,800,0,800,1000,0,0,0,250,0,0,3002.4790962,3000,0,3000,2.4790962178,2.4790962178,0,0,0,1,1
877473,32487.311866,22000,22000,0,2665,2665,2665,0,0,0,0,0,0,0,0,0,0,0,0,7822.311866,7800,0,7800,22.31186596,22.31186596,0,0,0,6,3
877553,5420.1426568,0,0,0,600,0,0,0,600,0,0,0,0,0,0,0,600,0,3000,1820.1426568,1800,0,1800,20.142656769,20.142656769,0,0,0,1,1
877662,22141.127963,0,0,0,8060,8060,8060,0,0,0,0,0,0,0,0,0,0,0,8000,6081.1279626,6000,0,6000,81.127962641,81.127962641,0,0,0,4,2
877697,55202.165595,20000,20000,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,10000,12202.165595,12000,0,12000,202.16559478,202.16559478,0,0,0,9,5
877752,32521.692092,26000,26000,0,500,0,0,0,500,0,0,0,0,0,0,0,500,0,0,6021.6920919,6000,0,6000,21.692091905,21.692091905,0,0,0,6,3
877828,27666.659931,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,8166.6599307,7500,0,7500,666.65993074,526.80794628,139.85198447,0,0,5,3
877908,14154.139348,0,0,0,8120,8120,8120,0,0,0,0,0,0,0,0,0,0,0,0,6034.1393481,6000,0,6000,34.139348075,22.31186596,0,11.827482115,0,2,1
878094,22843.844347,0,0,0,17940,17940,17940,0,0,0,0,0,0,0,0,0,0,0,0,4903.8443471,4800,0,4800,103.84434709,103.84434709,0,0,0,4,2
878103,24374.818136,16800,16800,0,4040,3640,3640,0,400,0,0,0,0,0,0,0,400,0,0,3534.8181362,6400,0,6400,-2865.181864,5.7580124885,0,0,2870.9398763,5,3
878142,32761.697342,0,0,0,27170,27170,27170,0,0,0,0,0,0,0,0,0,0,0,0,5591.6973425,5400,0,5400,191.69734247,39.355652457,0,152.34169001,0,6,3
878173,26662.619053,14500,14500,0,4400,0,0,0,4400,4400,4400,0,0,0,0,0,0,0,0,7762.6190533,7550,0,7550,212.61905328,15.494351361,0,197.12470191,0,5,3
878182,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,2,1
878218,22830.318581,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,7230.3185811,7200,0,7200,30.318581055,30.318581055,0,0,0,4,2
878292,60146.964398,20800,20800,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,0,0,12046.964398,12000,0,12000,46.964398285,46.964398285,0,0,0,9,5
878309,38884.409765,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20884.409765,20800,0,20800,84.409764566,84.409764566,0,0,0,7,4
878506,97091.649835,0,0,0,62400,62400,62400,0,0,0,0,0,0,0,0,0,0,0,0,34691.649835,33957.428078,4950,29007.428078,734.22175681,77.471756805,0,656.75,0,10,5
878510,29506.483054,0,0,0,21060,21060,21060,0,0,0,0,0,0,0,0,0,0,0,0,8446.4830541,8400,0,8400,46.483054083,46.483054083,0,0,0,6,3
878518,34430.988703,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14430.988703,14400,0,14400,30.988702722,30.988702722,0,0,0,7,4
878573,21492.499797,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3492.4997975,3600,0,3600,-107.5002025,21.692091905,0,0,129.19229443,4,2
878617,194542.0669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,94542.066902,79000,25000,54000,15542.066902,7871.804269,186.46931262,7483.7933206,0,10,5
878684,30263.526841,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,0,0,8163.5268406,8100,0,8100,63.52684058,63.52684058,0,0,0,6,3
878811,56459.549252,14000,14000,0,-1200,0,0,0,-1200,0,0,0,0,-1200,0,1200,0,0,37000,6659.5492517,6000,0,6000,659.54925173,68.175145989,0,591.37410574,0,9,5
878831,44543.751849,18000,18000,0,19510,19110,19110,0,400,0,0,0,0,0,0,0,400,0,0,7033.7518487,7200,0,7200,-166.2481513,64.650217204,0,2.365496423,233.26386495,8,4
878834,59230.988703,52000,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7230.9887027,7200,0,7200,30.988702722,30.988702722,0,0,0,9,5
878873,35230.988703,0,0,0,2200,0,0,0,2200,0,0,0,0,0,0,0,2200,0,27000,6030.9887027,6000,1200,4800,30.988702722,30.988702722,0,0,0,7,4
878883,14173.778629,0,0,0,10556,10556,10556,0,0,0,0,0,0,0,0,0,0,0,0,3617.7786295,3600,0,3600,17.778629465,17.778629465,0,0,0,2,1
879023,26230.988703,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,5430.9887027,5400,0,5400,30.988702722,30.988702722,0,0,0,5,3
879192,18744.648305,0,0,0,12740,12740,12740,0,0,0,0,0,0,0,0,0,0,0,0,6004.6483054,6000,0,6000,4.6483054083,4.6483054083,0,0,0,3,2
879229,37575.372887,18200,18200,0,10101,10101,10101,0,0,0,0,0,0,0,0,0,0,0,0,9274.3728865,9200,0,9200,74.372886533,74.372886533,0,0,0,7,4
879257,48254.222743,44000,44000,0,1000,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,3254.2227428,4600,4600,0,-1345.777257,170.43786497,0,0,1516.2151222,8,4
879275,54205.361589,0,0,0,20100,19500,19500,0,600,0,0,0,0,0,0,0,600,0,28000,6105.3615893,6000,0,6000,105.36158926,105.36158926,0,0,0,9,5
879319,45368.045742,41000,41000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4368.0457424,7200,0,7200,-2831.954258,3.0988702722,0,0,2835.0531279,8,4
879449,48569.735249,42500,42500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6069.7352487,6000,0,6000,69.735248698,69.735248698,0,0,0,8,4
879484,33248.701611,0,0,0,1200,0,0,0,1200,0,0,0,0,0,0,0,1200,0,20000,12048.701611,12000,0,12000,48.701610817,9.2966108166,0,39.405,0,6,3
879487,23558.926572,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7558.926572,7200,7200,0,358.92657198,9.2966108166,349.62996117,0,0,4,2
879494,18541.549435,0,0,0,13740,13740,13740,0,0,0,0,0,0,0,0,0,0,0,0,4801.5494351,4800,0,4800,1.5494351361,1.5494351361,0,0,0,3,2
879503,25996.483054,0,0,0,17550,17550,17550,0,0,0,0,0,0,0,0,0,0,0,0,8446.4830541,8400,0,8400,46.483054083,46.483054083,0,0,0,5,3
879543,11909.71786,600,600,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,0,0,4809.7178596,4800,0,4800,9.7178595593,9.7178595593,0,0,0,2,1
879552,10200.425525,0,0,0,7200,7200,7200,0,0,0,0,0,0,0,0,0,0,0,0,3000.4255248,3000,0,3000,0.4255247515,0.4255247515,0,0,0,1,1
879568,35811.680817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,10811.680817,10800,0,10800,11.680817407,11.680817407,0,0,0,7,4
879591,12652.776392,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,0,0,4202.776392,4200,0,4200,2.7763920335,2.7763920335,0,0,0,2,1
879620,20506.197741,20500,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1977405444,0,0,0,6.1977405444,6.1977405444,0,0,0,4,2
879743,21245.005473,0,0,0,15240,15240,15240,0,0,0,0,0,0,0,0,0,0,0,0,6005.0054735,6000,0,6000,5.0054734947,5.0054734947,0,0,0,4,2
879883,8877.8898324,0,0,0,8850,11700,11700,0,-2850,400,0,400,0,-3250,0,3250,0,0,0,27.88983245,0,0,0,27.88983245,27.88983245,0,0,0,1,1
879958,48574.946612,21900,21900,0,6720,6720,6720,0,0,0,0,0,0,0,0,0,0,0,12000,7954.9466125,7800,0,7800,154.94661248,154.94661248,0,0,0,8,4
880040,30402.479096,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8402.4790962,8400,0,8400,2.4790962178,2.4790962178,0,0,0,6,3
880072,86636.408429,0,0,0,1200,0,0,0,1200,0,0,0,0,0,0,0,1200,0,64000,21436.408429,20400,0,20400,1036.4084294,247.90962178,0,788.49880766,0,10,5
880167,71563.46046,20200,20200,0,44655,44655,44655,0,0,0,0,0,0,0,0,0,0,0,0,6708.4604595,6600,0,6600,108.46045953,108.46045953,0,0,0,9,5
880186,41939.449162,0,0,0,36400,36400,36400,0,0,0,0,0,0,0,0,0,0,0,0,5539.4491622,5400,0,5400,139.44916225,139.44916225,0,0,0,8,4
880243,13682.400007,0,0,0,11880,11880,11880,0,0,0,0,0,0,0,0,0,0,0,0,1802.4000073,1800,0,1800,2.4000073486,2.4000073486,0,0,0,2,1
880244,11500,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,1,1
880252,22130.988703,0,0,0,17300,17300,17300,0,0,0,0,0,0,0,0,0,0,0,0,4830.9887027,4800,0,4800,30.988702722,30.988702722,0,0,0,4,2
880264,12001.752074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,1.7520744586,0,0,0,1.7520744586,1.7520744586,0,0,0,2,1
880271,21602.479096,16800,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4802.4790962,4800,0,4800,2.4790962178,2.4790962178,0,0,0,4,2
880398,22513.944916,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,3013.9449162,3000,0,3000,13.944916225,13.944916225,0,0,0,4,2
880431,94925.476311,0,0,0,74100,74100,74100,0,0,0,0,0,0,0,0,0,0,0,0,20825.476311,20000,0,20000,825.47631132,825.47631132,0,0,0,10,5
880581,28871.09887,26000,26000,0,2868,2868,2868,0,0,0,0,0,0,0,0,0,0,0,0,3.0988702722,0,0,0,3.0988702722,3.0988702722,0,0,0,6,3
880827,31501.549435,21400,21400,0,500,0,0,0,500,0,0,0,0,0,0,0,500,0,0,9601.5494351,9600,0,9600,1.5494351361,1.5494351361,0,0,0,6,3
880884,95541.873031,0,0,0,58400,58400,58400,0,0,0,0,0,0,0,0,0,0,0,7000,30141.873031,30000,0,30000,141.87303087,122.1298076,4.6617328155,15.08149045,0,10,5
880893,31512.457779,22400,22400,0,500,0,0,0,500,0,0,0,0,0,0,0,500,0,0,8612.4577794,10800,0,10800,-2187.542221,1.5494351361,0,0,2189.0916557,6,3
880898,44222.479096,33400,33400,0,500,0,0,0,500,0,0,0,0,0,0,0,500,0,0,10322.479096,10320,0,10320,2.4790962178,2.4790962178,0,0,0,8,4
